Lineage,accuracy,precision,top3acc,top5acc,first_part,color
AY.57,0.76,0.8260869565217391,0.84,0.88,AY,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
AY.99.2,0.8636,0.9047619047619048,0.8636363636363636,0.9090909090909092,AY,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
AY.5.3,0.6721,0.6119402985074627,0.8852459016393442,0.9016393442622952,AY,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
AY.111,0.898,0.9565217391304348,0.9183673469387756,0.9387755102040816,AY,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
AY.114,0.475,0.6333333333333333,0.675,0.7,AY,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
AY.103,0.6545,0.4615384615384615,0.8909090909090909,0.9090909090909092,AY,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
AY.121,0.7593,0.9111111111111112,0.8888888888888888,0.9814814814814816,AY,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
AY.26,0.9091,0.6756756756756757,0.9090909090909092,0.9272727272727272,AY,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
AY.4.15,1.0,1.0,1.0,1.0,AY,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
AY.113,0.8286,0.6904761904761905,0.9428571428571428,0.9714285714285714,AY,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
AY.9,0.9245,1.0,0.9245283018867924,0.9433962264150944,AY,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
B.1.1.222,0.2982,0.9444444444444444,0.4912280701754385,0.6666666666666666,B,"(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)"
B.1.1.39,0.9556,0.7413793103448276,0.9777777777777776,0.9777777777777776,B,"(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)"
B.1.1.311,1.0,1.0,1.0,1.0,B,"(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)"
B.1.1.37,0.9792,0.94,0.9791666666666666,0.9791666666666666,B,"(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)"
B.1.243,0.6596,0.5,0.8936170212765957,0.9787234042553192,B,"(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)"
B.1.369,0.6042,0.3717948717948718,0.75,0.7708333333333334,B,"(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)"
B.1.595,0.5965,0.6296296296296297,0.8245614035087719,0.8596491228070176,B,"(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)"
B.1.525,0.8537,0.8333333333333334,0.8536585365853658,0.8780487804878049,B,"(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)"
B.1.240,0.6809,0.5333333333333333,0.851063829787234,0.9574468085106383,B,"(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)"
B.1.177.86,0.7234,0.85,0.9148936170212766,0.9787234042553192,B,"(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)"
B.1.400,0.5778,0.65,0.7555555555555555,0.8,B,"(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)"
B.1.1,0.283,0.5357142857142857,0.4150943396226415,0.490566037735849,B,"(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)"
B.1.234,0.6863,0.813953488372093,0.803921568627451,0.8627450980392157,B,"(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)"
B.1.177.44,0.8519,0.7419354838709677,0.8888888888888888,0.9074074074074074,B,"(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)"
BA.1.21,0.3673,0.6428571428571429,0.673469387755102,0.8163265306122449,BA,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
BA.1.18,0.3953,0.5151515151515151,0.7906976744186046,0.9069767441860463,BA,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
BA.1.1,0.0417,0.2857142857142857,0.6666666666666666,0.7708333333333334,BA,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
BA.1.1.4,0.9362,0.9565217391304348,0.9574468085106383,0.9787234042553192,BA,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
BA.2.3,0.4,0.7272727272727273,0.8666666666666667,0.9166666666666666,BA,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
BA.1.1.18,0.878,0.2666666666666666,0.926829268292683,0.951219512195122,BA,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
BA.1.17,0.4808,0.5555555555555556,0.8076923076923077,0.8846153846153846,BA,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
BA.1.1.14,0.7045,0.6595744680851063,0.7727272727272727,0.8863636363636364,BA,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
BA.2,0.8947,0.6375,0.9824561403508772,0.9824561403508772,BA,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
P.1,0.8605,0.902439024390244,0.8604651162790697,0.8604651162790697,P,"(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)"
