Lineage,accuracy,precision,top3acc,top5acc,first_part,color
AY.33,0.7843,0.8163265306122449,0.8235294117647058,0.8627450980392157,AY,"(0.903599057664843, 0.511987276335809, 0.19588350060161624)"
AY.98.1,0.8444,0.7916666666666666,0.9777777777777776,0.9777777777777776,AY,"(0.903599057664843, 0.511987276335809, 0.19588350060161624)"
B.1.517,0.8519,0.8679245283018868,0.9074074074074074,0.9074074074074074,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.429,0.825,0.9428571428571428,0.925,0.925,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.623,0.8364,0.9583333333333334,0.8727272727272727,0.8909090909090909,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.427,0.8,0.7692307692307693,0.92,0.94,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.234,0.7872,0.7708333333333334,0.8297872340425532,0.851063829787234,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.1.519,0.9362,0.9777777777777776,0.9574468085106383,0.9787234042553192,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.351,0.7458,0.9166666666666666,0.7796610169491526,0.847457627118644,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.575,0.8511,0.7843137254901961,0.8723404255319149,0.8723404255319149,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.526,0.8261,0.7307692307692307,0.9130434782608696,0.9130434782608696,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.177,0.8367,0.9534883720930232,0.8979591836734694,0.8979591836734694,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.177.45,0.9773,1.0,1.0,1.0,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.258,0.8958,0.86,0.9166666666666666,0.9375,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.1.318,0.8718,0.8717948717948718,0.8974358974358975,0.8974358974358975,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
