Lineage,accuracy,precision,top3acc,top5acc,first_part,color
AY.98,0.8491,1.0,0.9245283018867924,0.9622641509433962,AY,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
AY.34.1,0.383,0.5806451612903226,0.4893617021276595,0.5106382978723404,AY,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
AY.129,0.2778,0.625,0.4814814814814814,0.6666666666666666,AY,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
AY.4.8,0.85,0.918918918918919,0.925,0.95,AY,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
AY.7,0.7347,1.0,0.8367346938775511,0.8979591836734694,AY,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
AY.121,0.3404,0.5714285714285714,0.5106382978723404,0.5957446808510638,AY,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
AY.42,0.4889,0.3283582089552239,0.8,0.8444444444444444,AY,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
AY.37,0.1176,0.4615384615384615,0.4705882352941176,0.6078431372549019,AY,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
AY.34,0.459,0.7777777777777778,0.5737704918032787,0.6721311475409836,AY,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
AY.46.4,0.1455,0.1428571428571428,0.6727272727272727,0.7636363636363637,AY,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
AY.36.1,0.6591,0.2116788321167883,0.7045454545454546,0.7272727272727273,AY,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.177.86,0.4651,0.6666666666666666,0.8372093023255814,0.9302325581395348,B,"(0.3126890019504329, 0.6928754610296064, 0.1923704830330379)"
B.1.637,0.75,0.6617647058823529,0.8166666666666667,0.8166666666666667,B,"(0.3126890019504329, 0.6928754610296064, 0.1923704830330379)"
B.1.525,0.7059,0.9,0.8627450980392157,0.8823529411764706,B,"(0.3126890019504329, 0.6928754610296064, 0.1923704830330379)"
B.1.526,0.8511,0.5714285714285714,0.8723404255319149,0.8936170212765957,B,"(0.3126890019504329, 0.6928754610296064, 0.1923704830330379)"
B.1.1.519,0.6481,0.6481481481481481,0.8333333333333334,0.925925925925926,B,"(0.3126890019504329, 0.6928754610296064, 0.1923704830330379)"
B.1.1.318,0.6316,0.8372093023255814,0.9473684210526316,0.9473684210526316,B,"(0.3126890019504329, 0.6928754610296064, 0.1923704830330379)"
B.1.351,0.7667,0.8363636363636363,0.8666666666666667,0.8666666666666667,B,"(0.3126890019504329, 0.6928754610296064, 0.1923704830330379)"
B.1.1.307,0.9444,0.9272727272727272,0.9444444444444444,0.9444444444444444,B,"(0.3126890019504329, 0.6928754610296064, 0.1923704830330379)"
B.1.617.2,0.1167,0.1186440677966101,0.2666666666666666,0.55,B,"(0.3126890019504329, 0.6928754610296064, 0.1923704830330379)"
B.1.427,0.7778,0.6086956521739131,0.8888888888888888,0.8888888888888888,B,"(0.3126890019504329, 0.6928754610296064, 0.1923704830330379)"
B.1.311,0.6667,0.4444444444444444,0.8125,0.8958333333333334,B,"(0.3126890019504329, 0.6928754610296064, 0.1923704830330379)"
BA.1.12,0.8636,0.4175824175824176,0.9318181818181818,0.9318181818181818,BA,"(0.7350228985632719, 0.5952719904750953, 0.1944419133847522)"
BA.1.10,0.2264,0.7058823529411765,0.8679245283018868,0.9245283018867924,BA,"(0.7350228985632719, 0.5952719904750953, 0.1944419133847522)"
BA.2.37,0.7636,0.7777777777777778,0.8909090909090909,0.9090909090909092,BA,"(0.7350228985632719, 0.5952719904750953, 0.1944419133847522)"
BA.1.21,0.459,0.7777777777777778,0.8360655737704918,0.8688524590163934,BA,"(0.7350228985632719, 0.5952719904750953, 0.1944419133847522)"
BA.5,0.4681,0.4782608695652174,0.8297872340425532,0.8297872340425532,BA,"(0.7350228985632719, 0.5952719904750953, 0.1944419133847522)"
BA.2.7,0.5385,0.717948717948718,0.8076923076923077,0.8846153846153846,BA,"(0.7350228985632719, 0.5952719904750953, 0.1944419133847522)"
BA.5.2,0.1579,0.6,0.8771929824561403,0.8947368421052632,BA,"(0.7350228985632719, 0.5952719904750953, 0.1944419133847522)"
BA.1.15.1,0.9111,0.7735849056603774,0.9777777777777776,0.9777777777777776,BA,"(0.7350228985632719, 0.5952719904750953, 0.1944419133847522)"
BA.2.14,0.8704,0.8392857142857143,0.925925925925926,0.925925925925926,BA,"(0.7350228985632719, 0.5952719904750953, 0.1944419133847522)"
BA.2.13,0.5,0.4897959183673469,0.7291666666666666,0.7291666666666666,BA,"(0.7350228985632719, 0.5952719904750953, 0.1944419133847522)"
BE.3,0.7805,0.4050632911392405,0.902439024390244,0.902439024390244,BE,"(0.23299120924703914, 0.639586552066035, 0.9260706093977744)"
P.1.17,0.7273,0.9142857142857144,0.8863636363636364,0.8863636363636364,P,"(0.9082572436765556, 0.40195790729656516, 0.9576909250290225)"
Q.4,0.8936,0.7241379310344828,0.9361702127659576,0.9361702127659576,Q,"(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)"
